sample,field,id,z,z_type,logM,logM_elo,logM_ehi,av,av_code,av_fast,logssfr,logage_lw,logage_fit,uv,vj,quiescent_uvj,re_arcsec,re_kpc,band,lam_rest_A,re_5000_kpc,q,n,n_err,flag,primary,re_limit
3D-HST,GOODS-S,46340,2.0343,phot,10.58,,,1.5,FAST (Momcheva+16),1.5,-9.56,,-0.0999999999999996,1.469577287804951,1.318939433346262,False,0.244926,2.046300292401682,F160W,5075.305671818871,2.0539620550178066,0.3429,0.6671,0.0491234,0.0,,
3D-HST,GOODS-S,46377,1.0876,phot,10.78,,,1.0,FAST (Momcheva+16),1.0,-14.37,,0.0,1.992482431153756,1.2567624748729411,True,0.240648,1.962527702644663,F125W,5987.73711438973,2.0530001258633552,0.2922,1.7685,0.0328517,0.0,,
3D-HST,GOODS-S,46397,2.30686,grism,10.44,,,0.8,FAST (Momcheva+16),0.8,-9.27,,-0.1999999999999993,0.9922340847869936,0.8701675650301088,False,0.517248,4.241893083836886,F160W,4656.985781073284,4.167191368777568,0.4082,1.2595,0.07721,0.0,,
3D-HST,GOODS-S,46417,2.5445,phot,10.23,,,0.2,FAST (Momcheva+16),0.2,-10.72,,0.0,1.4394691285166783,0.7225580500097101,True,0.088428,0.711050561197536,F160W,4344.759486528424,0.6865140305079706,0.697,7.5022,1.11556,0.0,,
3D-HST,GOODS-S,46582,5.5446,phot,10.41,,,0.0,FAST (Momcheva+16),0.0,-10.72,,0.0,1.978634671389176,1.149381676187451,True,0.20172,1.2022455188793877,F160W,2353.0849860954067,0.9957723643203362,0.5813,2.2252,1.16946,0.0,,
3D-HST,GOODS-S,46636,0.66196,grism,11.18,,,0.5,FAST (Momcheva+16),0.5,-11.78,,0.5,2.1101075921108534,1.384646539424068,True,0.737598,5.150959092474171,F125W,7521.239981708344,5.704504949286822,0.8492,5.7899,0.0421005,0.0,,
3D-HST,GOODS-S,46812,1.35844,grism,10.28,,,0.9,FAST (Momcheva+16),0.9,-10.47,,0.5999999999999996,1.8619625645625608,1.5954604856362145,False,0.378678,3.1858433048218098,F125W,5300.113634436322,3.232609206318873,0.5112,2.4128,0.390424,0.0,,
3D-HST,GOODS-S,46831,1.95648,grism,10.81,,,2.5,FAST (Momcheva+16),2.5,-10.67,,-0.6999999999999993,1.7107215764523032,1.724013992174829,False,0.366078,3.071409242412684,F160W,5208.89706678212,3.1029989567579386,0.6849,1.5232,0.113149,0.0,,
3D-HST,GOODS-S,46877,1.26483,grism,10.69,,,1.5,FAST (Momcheva+16),1.5,-9.6,,0.5999999999999996,1.5386023779165912,1.817415865851153,False,0.802998,6.706538469747195,F125W,5519.178039852881,6.874237300351154,0.2952,0.4091,0.0221052,0.0,,
3D-HST,GOODS-S,47042,3.3756,phot,10.71,,,1.5,FAST (Momcheva+16),1.5,-9.09,,-0.4000000000000003,1.309629349458504,1.1764561415042616,False,0.32772,2.430470678048939,F160W,3519.517323338513,2.2262229814481844,0.8727,1.124,0.359633,0.0,,
3D-HST,GOODS-S,47049,1.62216,grism,10.21,,,1.0,FAST (Momcheva+16),1.0,-9.74,,0.0999999999999996,1.355145746963592,1.5601040907115238,False,0.173226,1.4676119763518796,F160W,5873.020715745797,1.5278619989057174,0.2749,1.5101,0.12029,0.0,,
3D-HST,GOODS-S,47203,1.5129,phot,10.45,,,1.6,FAST (Momcheva+16),1.6,-9.74,,0.0999999999999996,1.5892707140579867,1.7200488792597337,False,0.271314,2.296660134785456,F160W,6128.377571729873,2.4165212001759744,0.7243,3.7025,0.371897,0.0,,
3D-HST,GOODS-S,47290,0.7306,phot,10.51,,,0.4,FAST (Momcheva+16),0.4,-16.06,,0.0999999999999996,1.8888825676105825,1.115411493236433,True,0.520032,3.778694536976243,F125W,7222.928464116491,4.142643994745558,0.8093,5.3858,0.125402,0.0,,
3D-HST,GOODS-S,47430,1.54976,grism,10.39,,,2.3,FAST (Momcheva+16),2.3,-8.9,,-0.5999999999999996,1.517843172402854,1.778253331176221,False,0.549066,4.650485896701094,F160W,6039.7841365461845,4.8754104609689,0.3294,1.2001,0.0705799,0.0,,
3D-HST,GOODS-S,47691,1.12761,grism,10.82,,,0.6,FAST (Momcheva+16),0.6,-99.0,,0.0999999999999996,1.9209081442607552,1.4085508566411038,True,0.682434,5.602973683961835,F125W,5875.136890689554,5.83351849502928,0.8269,4.0455,0.0278996,0.0,,
3D-HST,GOODS-S,47785,2.59844,grism,10.2,,,0.7,FAST (Momcheva+16),0.7,-9.36,,-0.5999999999999996,0.8618838202929346,0.6473032775960498,False,0.211764,1.6946614111529394,F160W,4279.632285101322,1.6300166966985308,0.6666,6.5139,0.539213,0.0,,
3D-HST,GOODS-S,47873,1.328,spec,11.24,,,0.3,FAST (Momcheva+16),0.3,-12.49,,0.4000000000000003,2.004250278688668,1.1896189025287305,True,0.404406,3.395364023732064,F125W,5369.415807560137,3.4564127688773643,0.638,5.3484,0.108163,0.0,,
3D-HST,GOODS-S,47959,2.46946,grism,10.57,,,0.5,FAST (Momcheva+16),0.5,-10.72,,0.0,1.6059159100592024,0.7833635167162999,True,0.059562,0.4820544744808631,F160W,4438.731099364166,0.4679164638522144,0.1641,2.0094,0.229867,0.0,,
3D-HST,GOODS-S,47961,0.682,spec,10.56,,,0.4,FAST (Momcheva+16),0.4,-11.78,,0.5,2.0945580811931626,1.3359862173464234,True,0.274782,1.942939959997196,F125W,7431.629013079667,2.1452992686413594,0.937,4.8118,0.0867384,0.0,,
3D-HST,GOODS-S,48089,1.4038,phot,10.4,,,2.4,FAST (Momcheva+16),2.4,-11.17,,-1.0,1.5125800748397076,1.8298642079354592,False,0.665004,5.608703053177913,F125W,5200.099841916965,5.663995071945412,0.2991,0.501,0.0288145,0.0,,
3D-HST,GOODS-S,48312,1.8459,phot,11.01,,,1.3,FAST (Momcheva+16),1.3,-10.54,,0.3000000000000007,1.9010563152850124,1.70612514938046,False,0.31977,2.696048396799396,F160W,5411.293439685161,2.7498591796474776,0.7754,0.7093,0.0398278,0.0,,
3D-HST,GOODS-S,48313,3.789,phot,10.54,,,4.0,FAST (Momcheva+16),4.0,-99.0,,0.1999999999999993,-0.2761881226978377,1.693997996712486,False,0.263028,1.8691123070837647,F160W,3215.702651910629,1.673832002282596,0.3226,0.8867,0.613318,0.0,,
3D-HST,GOODS-S,48373,1.58313,grism,10.57,,,0.1,FAST (Momcheva+16),0.1,-99.0,,0.5999999999999996,2.289284590418638,1.1884653951107216,True,0.077604,0.657465029587216,F160W,5961.759570753312,0.6870269462082705,0.6881,4.7188,0.189231,0.0,,
3D-HST,GOODS-S,48445,0.7285,phot,10.46,,,0.2,FAST (Momcheva+16),0.2,-12.68,,0.5999999999999996,2.0624107854118248,1.3447733733846512,True,0.250254,1.816416518869848,F125W,7231.703789412786,1.9919714014644212,0.3108,4.0474,0.149989,0.0,,
3D-HST,GOODS-S,48509,0.9106,phot,10.47,,,2.9,FAST (Momcheva+16),2.9,-10.49,,-0.9000000000000004,1.681034490765745,2.135520632623104,False,0.850554,6.64878236475032,F125W,6542.447398722914,7.111065455001197,0.4227,2.122,0.0911229,0.0,,
3D-HST,GOODS-S,48510,2.0192,phot,10.26,,,0.7,FAST (Momcheva+16),0.7,-9.46,,0.0,1.118668494291746,0.871279733913955,False,0.485172,4.056996309071382,F160W,5100.688924218336,4.077268585123865,0.5137,0.9904,0.0913229,0.0,,
3D-HST,GOODS-S,48648,2.2056,phot,10.59,,,0.5,FAST (Momcheva+16),0.5,-10.28,,0.4000000000000003,1.5469777045209736,1.2296089651507345,False,0.586956,4.849828633178475,F160W,4804.092837534315,4.801608424017721,0.5228,2.602,0.152553,0.0,,
3D-HST,GOODS-S,48649,2.2163,phot,10.21,,,0.9,FAST (Momcheva+16),0.9,-9.41,,0.4000000000000003,0.9507988673965334,1.25511156313323,False,0.17607,1.453699921444091,F160W,4788.110561825701,1.438047754935197,0.4753,1.908,0.340314,0.0,,
3D-HST,GOODS-S,48672,1.08652,grism,10.42,,,1.8,FAST (Momcheva+16),1.8,-9.57,,0.5,1.674202466828571,1.8276177276565369,False,0.379056,3.0906693542912835,F125W,5990.836416617142,3.2335673429251077,0.2676,1.2525,0.0200982,0.0,,
3D-HST,GOODS-S,48763,2.6982,phot,10.75,,,1.9,FAST (Momcheva+16),1.9,-8.46,,-0.8000000000000007,1.0375158540903842,1.4927034814342257,False,0.36066,2.8600621161121067,F160W,4164.187983343249,2.732219244574373,0.8473,0.8416,0.0598751,0.0,,
3D-HST,GOODS-S,48793,1.73464,grism,11.1,,,2.0,FAST (Momcheva+16),2.0,-9.61,,-1.2000000000000002,1.0562641582695276,1.5093128373806413,False,0.212532,1.797963270095822,F160W,5631.454231635609,1.8522237733143585,0.9674,1.307,0.00882768,0.0,,
3D-HST,GOODS-S,48817,2.61467,grism,10.38,,,0.6,FAST (Momcheva+16),0.6,-9.37,,-0.3000000000000007,0.9349497638846144,0.6019753069710414,False,0.246246,1.9677315711368932,F160W,4260.416580213408,1.890542170266667,0.8272,0.6385,0.0635995,0.0,,
3D-HST,GOODS-S,48956,1.66712,grism,10.43,,,0.6,FAST (Momcheva+16),0.6,-9.76,,0.5,1.0798703606209392,1.5586372723649693,False,0.654852,5.546229618603203,F160W,5774.018416869133,5.749431259368538,0.2617,0.7418,0.0553464,0.0,,
3D-HST,GOODS-S,48957,2.33676,grism,10.3,,,0.6,FAST (Momcheva+16),0.6,-9.54,,-0.4000000000000003,0.9551350577187522,0.6358591094934146,False,0.56106,4.590483577442379,F160W,4615.255517328187,4.499506406240671,0.7024,0.9391,0.0783619,0.0,,
3D-HST,GOODS-S,49097,1.04419,grism,10.39,,,1.8,FAST (Momcheva+16),1.8,-8.94,,0.0999999999999996,1.416956269930969,1.3828161688741225,False,0.623166,5.0397141777437735,F125W,6114.891472906139,5.299813583026742,0.3385,0.6489,0.0166024,0.0,,
3D-HST,GOODS-S,49109,4.4685,phot,10.71,,,0.4,FAST (Momcheva+16),0.4,-10.54,,-0.1999999999999993,1.359976992177074,0.773955235561587,True,0.27882,1.8475408169432697,F160W,2816.128737313706,1.6005331251463362,0.4353,3.3926,2.04699,0.0,,
3D-HST,GOODS-S,49198,1.71556,grism,10.33,,,1.0,FAST (Momcheva+16),1.0,-9.4,,0.0999999999999996,1.1165617050473182,1.0863246133476847,False,0.469182,3.970736353837519,F160W,5671.02181502158,4.097735105968824,0.4049,2.4927,0.185986,0.0,,
3D-HST,GOODS-S,49285,2.05262,grism,11.18,,,1.6,FAST (Momcheva+16),1.6,-10.28,,0.4000000000000003,2.249624232317086,1.7553684017974225,False,0.411642,3.4354850495419145,F160W,5044.846721832393,3.443162785603774,0.2814,2.4836,0.140173,0.0,,
3D-HST,GOODS-S,49322,4.1622,phot,10.39,,,1.1,FAST (Momcheva+16),1.1,-9.09,,0.0999999999999996,1.2772127619433111,1.49502878998772,False,0.430398,2.942728896127276,F160W,2983.224206733563,2.5863019444965585,0.3241,1.5042,0.869253,0.0,,
3D-HST,GOODS-S,49348,1.7451,phot,10.25,,,1.0,FAST (Momcheva+16),1.0,-9.39,,0.5,0.9578484416202866,2.4121143002407197,False,0.309504,2.6176854377656893,F160W,5609.995992860006,2.694111673578056,0.3693,2.2929,0.399707,0.0,,
3D-HST,GOODS-S,49366,4.4388,phot,10.25,,,0.0,FAST (Momcheva+16),0.0,-10.54,,-0.1999999999999993,1.2442572588254954,0.4297343484919128,False,0.708798,4.710906345190976,F160W,2831.506950062514,4.086639959669945,0.3069,1.7509,1.60037,0.0,,
3D-HST,GOODS-S,49397,1.7696,phot,10.25,,,0.8,FAST (Momcheva+16),0.8,-9.56,,0.4000000000000003,1.1156142897794628,1.1968238892185992,False,0.313806,2.6523944023112107,F160W,5560.369728480647,2.7237768173465247,0.5457,1.1505,0.154258,0.0,,
3D-HST,GOODS-S,49541,1.0506,phot,10.72,,,0.5,FAST (Momcheva+16),0.5,-10.9,,0.1999999999999993,1.759029793284361,1.130014508665129,True,0.194682,1.5765076553321746,F125W,6095.776845801228,1.6565740269817268,0.2655,3.7531,0.0975739,0.0,,
3D-HST,GOODS-S,49596,5.2435,phot,11.1,,,0.6,FAST (Momcheva+16),0.6,-12.82,,-0.3000000000000007,1.3076224642222711,0.7233567741342686,True,0.519954,3.189808324668918,F160W,2466.5652278369503,2.6732848503964166,0.3678,0.4437,0.558247,0.0,,
3D-HST,GOODS-S,49617,2.4525,phot,10.24,,,0.7,FAST (Momcheva+16),0.7,-9.24,,0.4000000000000003,0.7521884487363706,1.1499110300174975,False,0.131874,1.0688307064963338,F160W,4460.5358435916005,1.0387551249471414,0.842,2.355,0.436959,0.0,,
3D-HST,GOODS-S,49795,2.9805,phot,10.27,,,0.8,FAST (Momcheva+16),0.8,-9.0,,-0.6999999999999993,0.6549472716087756,0.7886714498009971,False,0.305898,2.3609707006289677,F160W,3868.860695892476,2.2143377789258687,0.6364,1.1654,0.201043,0.0,,
3D-HST,GOODS-S,49834,1.39768,grism,10.73,,,2.0,FAST (Momcheva+16),2.0,-9.75,,0.5999999999999996,1.9184693980482457,2.277151631429048,False,0.615654,5.1909202161780135,F125W,5213.372927162924,5.24543549685654,0.4571,0.8624,0.0877597,0.0,,
3D-HST,GOODS-S,49836,1.09489,grism,10.49,,,1.3,FAST (Momcheva+16),1.3,-10.54,,-0.1999999999999993,1.6736995215532735,1.4705586730854403,False,0.660336,5.392129870755228,F125W,5966.900410045397,5.635793086891866,0.551,1.5325,0.0121849,0.0,,
3D-HST,GOODS-S,50026,2.5835,phot,10.38,,,0.4,FAST (Momcheva+16),0.4,-9.4,,0.0999999999999996,0.8325530507066403,0.8974386272263204,False,0.750252,6.011991842946162,F160W,4297.47453606809,5.788675565344716,0.3995,3.7772,0.943029,0.0,,
3D-HST,GOODS-S,50147,1.7671,phot,10.4,,,0.7,FAST (Momcheva+16),0.7,-11.09,,0.4000000000000003,1.8422142573218117,1.5501064270416378,False,0.18597,1.5719889443110937,F160W,5565.393372122438,1.6146595027795163,0.5355,1.039,0.157675,0.0,,
3D-HST,GOODS-S,50250,3.2514,phot,10.61,,,0.7,FAST (Momcheva+16),0.7,-99.0,,0.1999999999999993,1.60873629511793,2.053346792936145,False,0.07389,0.5549942811395849,F160W,3622.336171614056,0.5120273919815977,0.8178,1.438,2.8781,0.0,,
3D-HST,GOODS-S,50317,4.5209,phot,10.89,,,4.0,FAST (Momcheva+16),4.0,-7.53,,-1.4000000000000004,-1.8686551628669703,-1.5407623594719442,False,0.089928,0.5927275206607852,F160W,2789.400278940028,0.5122598301324057,0.1133,3.1595,2.24633,0.0,,
3D-HST,GOODS-S,50415,4.1679,phot,10.3,,,3.7,FAST (Momcheva+16),3.7,-7.53,,-1.4000000000000004,0.4770676725246323,2.1256074756783057,False,0.091146,0.6228204979152963,F160W,2979.9338222488823,0.5472327130101198,0.6355,1.4864,0.860721,0.0,,
3D-HST,GOODS-S,50460,1.9915,phot,10.76,,,1.0,FAST (Momcheva+16),1.0,-9.93,,0.3000000000000007,1.5535902259496388,1.3787651060836346,False,0.387918,3.2487168543609264,F160W,5147.919104128363,3.272482169248955,0.6475,2.9344,0.370719,0.0,,
3D-HST,UDS,2,1.3062,phot,10.6,,,0.1,FAST (Momcheva+16),0.1,-11.61,,0.3000000000000007,1.7436066173403448,1.0787881858690318,True,0.165036,1.383342302685039,F125W,5420.171711039806,1.4115309920678596,0.4913,4.3401,0.413091,0.0,,
3D-HST,UDS,190,2.0614,phot,11.07,,,2.6,FAST (Momcheva+16),2.6,-11.17,,-1.0,1.4429680506434424,1.907652636507997,False,0.263028,2.194029673020627,F160W,5030.378258313191,2.1973546470690555,0.9202,1.388,0.171706,0.0,,
3D-HST,UDS,218,5.6222,phot,11.18,,,1.4,FAST (Momcheva+16),1.4,-9.22,,-0.0999999999999996,1.5850541299870748,1.2287172690121233,False,0.412128,2.4382825754831687,F160W,2325.5111594334207,2.01359044170897,0.911,6.3911,7.08842,0.0,,
3D-HST,UDS,223,4.9132,phot,11.74,,,1.7,FAST (Momcheva+16),1.7,-9.91,,0.0,2.856886271510924,1.3908131830462536,True,0.470712,2.982822712207903,F160W,2604.342826219306,2.5340167330367684,0.101,6.4652,13.6049,0.0,,
3D-HST,UDS,303,3.099,phot,10.24,,,0.3,FAST (Momcheva+16),0.3,-9.58,,0.3000000000000007,0.9709222256440314,0.9811690263168142,False,0.120312,0.917703470877252,F160W,3757.0139058306895,0.8544183634967719,0.3104,1.946,2.18401,0.0,,
3D-HST,UDS,367,3.739,phot,11.2,,,1.6,FAST (Momcheva+16),1.6,-9.64,,0.1999999999999993,1.6771902043540847,1.6118359230961008,False,4.43586,31.685580881206324,F160W,3249.6307237813885,28.44969895900733,0.6192,5.156,7.86575,0.0,,
3D-HST,UDS,414,2.1475,phot,10.2,,,0.7,FAST (Momcheva+16),0.7,-9.64,,0.1999999999999993,1.2858447772323784,0.98409403589118,False,0.626322,5.195881696258018,F160W,4892.772041302621,5.167797632046103,0.5269,2.4748,1.08695,0.0,,
3D-HST,UDS,423,2.6747,phot,10.75,,,1.4,FAST (Momcheva+16),1.4,-9.91,,0.0,1.6808124331623888,1.445491645138426,False,0.34482,2.7403920651305524,F160W,4190.818298092361,2.622073782446101,0.443,0.9,0.355913,0.0,,
3D-HST,UDS,448,1.5666,phot,10.36,,,2.4,FAST (Momcheva+16),2.4,-9.24,,-1.0999999999999996,1.4359177322153969,1.720668495278188,False,0.434466,3.680443975915447,F160W,6000.155848203849,3.85210700768261,0.4807,0.9452,0.0593427,0.0,,
3D-HST,UDS,461,2.4333,phot,10.94,,,1.4,FAST (Momcheva+16),1.4,-9.46,,0.0,1.3372233399403617,1.353853339072706,False,0.557628,4.526817890166485,F160W,4485.480441557685,4.405576676781496,0.6752,0.4872,0.0847123,0.0,,
3D-HST,UDS,570,2.2664,phot,10.73,,,2.7,FAST (Momcheva+16),2.7,-11.17,,-1.0,1.4479764758960048,2.093203906422438,False,0.451212,3.711728686832938,F160W,4714.670585353906,3.6576029655586098,0.7168,1.3352,0.281371,0.0,,
3D-HST,UDS,594,4.4264,phot,10.51,,,0.4,FAST (Momcheva+16),0.4,-9.74,,0.0999999999999996,2.2923534626504782,0.0576546676090494,True,0.238962,1.590226874599643,F160W,2837.9772961816307,1.3802851538727112,0.2872,0.4204,0.414324,0.0,,
3D-HST,UDS,670,2.8781,phot,10.55,,,0.7,FAST (Momcheva+16),0.7,-9.39,,0.3000000000000007,1.277948265529534,0.9239417810082828,False,0.176508,1.37602756094834,F160W,3971.0167349990975,1.2990027212564736,0.6766,4.5709,1.52966,0.0,,
3D-HST,UDS,749,1.5755,phot,10.52,,,1.9,FAST (Momcheva+16),1.9,-9.09,,0.1999999999999993,1.3722882893771902,1.7732459205436044,False,0.208932,1.7700119214579093,F160W,5979.4214715589205,1.8509661732825096,0.5701,0.6802,0.152382,0.0,,
3D-HST,UDS,761,1.5601,phot,10.65,,,0.7,FAST (Momcheva+16),0.7,-99.0,,0.0,1.840070094119718,1.134016104479729,True,0.652578,5.5278047676518,F160W,6015.3900238271935,5.789301168628239,0.6286,2.5974,0.228664,0.0,,
3D-HST,UDS,788,2.3303,phot,10.25,,,0.6,FAST (Momcheva+16),0.6,-9.19,,-0.5,0.7972849104786267,0.6240983193819737,False,0.526188,4.307352644252529,F160W,4624.208029306669,4.224032673018296,0.2736,0.7685,0.0893412,0.0,,
3D-HST,UDS,800,1.7995,phot,10.21,,,2.2,FAST (Momcheva+16),2.2,-9.17,,-0.8000000000000007,1.55540047396904,1.5645022530256003,False,0.185466,1.5662309648435453,F160W,5500.98231827112,1.6040701864362237,0.5664,0.7292,0.15373,0.0,,
3D-HST,UDS,820,2.7327,phot,10.24,,,1.0,FAST (Momcheva+16),1.0,-9.03,,-0.3000000000000007,1.020958216723618,0.9174187781429122,False,0.203694,1.6101259648548063,F160W,4125.69989551799,1.5345878695948394,0.512,1.0312,0.40163,0.0,,
3D-HST,UDS,842,2.0015,phot,10.67,,,2.1,FAST (Momcheva+16),2.1,-9.35,,0.5,1.5272147008346395,2.0084633440819637,False,0.340806,2.8526166594869315,F160W,5130.767949358654,2.8710880158055594,0.3833,4.479,1.15965,0.0,,
3D-HST,UDS,857,5.267,phot,11.02,,,1.1,FAST (Momcheva+16),1.1,-11.17,,-1.0,0.3934347339733041,0.4699330059317387,False,0.304776,1.865481584897052,F160W,2457.316100207436,1.5619377512374737,0.4931,1.0578,0.566819,0.0,,
3D-HST,UDS,884,1.4807,phot,10.22,,,1.2,FAST (Momcheva+16),1.2,-23.31,,-0.4000000000000003,1.580183188252645,1.1065681293135554,True,0.281952,2.3848963244557053,F125W,5038.90031039626,2.3895215125132703,0.7291,4.1848,0.302928,0.0,,
3D-HST,UDS,888,1.3041,phot,10.22,,,0.0,FAST (Momcheva+16),0.0,-9.64,,0.1999999999999993,0.8974297551478014,0.5461000085021441,False,0.63294,5.3044522228684325,F125W,5425.1117573022,5.413775137319466,0.6642,2.1724,0.176765,0.0,,
3D-HST,UDS,943,2.2063,phot,10.45,,,2.0,FAST (Momcheva+16),2.0,-9.79,,-1.0,1.3277691737209212,1.5529968452793304,False,0.155964,1.2886163229892704,F160W,4803.044007111,1.275734406685617,0.8374,0.2822,0.0780369,0.0,,
3D-HST,UDS,963,1.7712,phot,10.52,,,1.3,FAST (Momcheva+16),1.3,-9.35,,0.5,1.2007212404601857,1.6189998597124555,False,0.677994,5.730380681171247,F160W,5557.159353348729,5.88374965104117,0.2249,0.4215,0.0851214,0.0,,
3D-HST,UDS,970,1.7534,phot,10.48,,,1.1,FAST (Momcheva+16),1.1,-9.57,,0.5,1.2594196156303306,1.375156333890564,False,0.279138,2.3603777677741684,F160W,5593.084913198228,2.427458799532116,0.8356,1.2092,0.193112,0.0,,
3D-HST,UDS,974,1.6837,phot,10.29,,,1.0,FAST (Momcheva+16),1.0,-9.2,,0.0,1.0800838452648842,1.004467288061803,False,0.539964,4.572222896539459,F160W,5738.346312926184,4.73240148251761,0.3176,0.872,0.130285,0.0,,
3D-HST,UDS,1003,0.4188,phot,10.89,,,0.6,FAST (Momcheva+16),0.6,-11.61,,0.3000000000000007,1.9478594448336373,1.4457090370221275,True,1.51949,8.392830252149375,F125W,8810.262193402876,9.66970325631797,0.8313,4.3827,0.0410128,0.0,,
3D-HST,UDS,1033,3.5616,phot,10.38,,,1.1,FAST (Momcheva+16),1.1,-8.9,,-0.5999999999999996,0.9694486381225584,0.7274487611803822,False,0.295638,2.1509079316618136,F160W,3376.0084180989124,1.949755706962997,0.3987,1.5528,1.02154,0.0,,
3D-HST,UDS,1043,1.9241,phot,10.71,,,1.3,FAST (Momcheva+16),1.3,-9.46,,0.5,1.17225392010726,1.6601303943520918,False,0.555222,4.665676634280627,F160W,5266.577750418932,4.726658868601434,0.2765,0.5593,0.0531683,0.0,,
3D-HST,UDS,1072,2.1674,phot,10.64,,,0.4,FAST (Momcheva+16),0.4,-10.9,,0.1999999999999993,1.8539888446089603,0.938932109743013,True,0.181962,1.5075009722717712,F160W,4862.031950495674,1.496992249849568,0.5818,2.4282,0.329975,0.0,,
3D-HST,UDS,1103,2.3163,phot,10.34,,,0.4,FAST (Momcheva+16),0.4,-9.54,,-0.4000000000000003,0.9300977077593516,0.520065013529866,False,0.586536,4.806604669296131,F160W,4643.729457527968,4.718594209384469,0.5315,0.5822,0.0688343,0.0,,
3D-HST,UDS,1115,1.6009,phot,10.25,,,1.1,FAST (Momcheva+16),1.1,-9.24,,0.4000000000000003,1.0691608430803023,1.183827490464994,False,0.736914,6.243467534091167,F160W,5921.027336691145,6.513023170326863,0.2557,0.3583,0.0789736,0.0,,
3D-HST,UDS,1131,1.9161,phot,10.81,,,2.6,FAST (Momcheva+16),2.6,-8.9,,-0.5999999999999996,1.4082033099654068,1.9831549139206075,False,0.291672,2.451908020438885,F160W,5281.026027913995,2.485657290474943,0.4465,0.634,0.115121,0.0,,
3D-HST,UDS,1179,3.1377,phot,10.74,,,0.4,FAST (Momcheva+16),0.4,-9.93,,0.3000000000000007,1.602731173659627,1.181152371512687,False,0.78192,5.94109648266775,F160W,3721.874471324648,5.518417250275619,0.4615,0.8717,1.44457,0.0,,
3D-HST,UDS,1231,5.63,phot,10.48,,,0.0,FAST (Momcheva+16),0.0,-9.56,,-0.0999999999999996,1.0355088712654887,-2.762512030896062,False,0.333588,1.972161401585879,F160W,2322.7752639517344,1.6281775106694554,0.2224,1.6959,1.23261,0.0,,
3D-HST,UDS,1276,2.2451,phot,10.92,,,1.5,FAST (Momcheva+16),1.5,-9.22,,-0.0999999999999996,1.2567839794828186,1.3666679535390442,False,0.41937,3.4552446454733063,F160W,4745.616467905457,3.410432518384631,0.7794,0.8942,0.0871048,0.0,,
3D-HST,UDS,1286,1.674,phot,10.72,,,0.4,FAST (Momcheva+16),0.4,-11.41,,0.0999999999999996,1.7399351078065517,1.0335204011632808,True,0.167922,1.4220882522984968,F160W,5759.162303664922,1.473241273068015,0.4036,2.4957,0.160787,0.0,,
3D-HST,UDS,1363,1.8334,phot,10.24,,,0.8,FAST (Momcheva+16),0.8,-9.17,,-0.8000000000000007,0.832032296725824,0.4836084768970057,False,0.549264,4.6331035812331605,F160W,5435.166231382791,4.73077961178911,0.4414,0.574,0.0374446,0.0,,
3D-HST,UDS,1436,1.7465,phot,10.73,,,0.5,FAST (Momcheva+16),0.5,-11.23,,-0.0999999999999996,1.519762435125282,0.8058893281913776,True,0.12909,1.0917649658153827,F160W,5607.136355361368,1.1234970390646029,0.3103,2.3403,0.17139,0.0,,
3D-HST,UDS,1458,1.9977,phot,10.2,,,0.6,FAST (Momcheva+16),0.6,-9.57,,0.5,1.1067146172145006,1.0238247851798192,False,0.19329,1.6182128298772414,F160W,5137.271908463155,1.629207037036022,0.618,2.311,0.60254,0.0,,
3D-HST,UDS,1513,1.5862,phot,11.12,,,1.3,FAST (Momcheva+16),1.3,-9.75,,0.5999999999999996,1.4163697789525482,1.697336160273852,False,1.36312,11.548568438006823,F160W,5954.682545820123,12.064249344773858,0.2163,0.5576,0.0351796,0.0,,
3D-HST,UDS,1566,2.9974,phot,10.93,,,0.4,FAST (Momcheva+16),0.4,-10.17,,-0.0999999999999996,1.6235444859453203,0.4256743032838094,True,0.29841,2.2993355097303017,F160W,3852.5041276829934,2.154247628266964,0.6825,7.5307,1.17422,0.0,,
3D-HST,UDS,1587,4.2117,phot,10.94,,,1.1,FAST (Momcheva+16),1.1,-9.2,,0.0999999999999996,1.1124603507139177,1.205462870063966,False,0.209466,1.424895703607667,F160W,2954.889959130418,1.2493263615701062,0.3391,0.4794,0.200492,0.0,,
3D-HST,UDS,1620,2.31846,grism,11.17,,,0.5,FAST (Momcheva+16),0.5,-10.72,,0.0,1.5195987336146544,0.7542061544630632,True,0.187188,1.533729834447052,F160W,4640.70683389283,1.5054016856525982,0.9376,5.6326,0.428143,0.0,,
3D-HST,UDS,1628,0.9103,phot,10.32,,,0.9,FAST (Momcheva+16),0.9,-9.35,,0.5,0.9653816277292416,1.2622075097684224,False,0.613332,4.793973508253744,F125W,6543.474846882689,5.127494911127301,0.399,0.545,0.029517,0.0,,
3D-HST,UDS,1632,1.63926,grism,10.66,,,0.3,FAST (Momcheva+16),0.3,-10.9,,0.1999999999999993,1.6084310272947335,0.950811971836698,True,0.083436,0.7068314841958128,F160W,5834.968892795708,0.7346542935801214,0.9779,3.0359,0.309665,0.0,,
3D-HST,UDS,1637,3.1188,phot,10.42,,,0.6,FAST (Momcheva+16),0.6,-9.27,,0.3000000000000007,0.8870757022840847,0.920424595545024,False,0.166698,1.268996821248008,F160W,3738.953093133922,1.180063933979836,0.2843,1.5175,1.07907,0.0,,
